DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2023-05,258.461,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2023-06,353.120,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2023-07,316.766,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2023-08,404.759,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2023-09,381.187,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2023-10,320.791,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2023-11,388.390,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2023-12,452.660,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-01,329.640,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-02,294.193,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-03,243.582,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-04,262.910,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-05,299.350,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-06,181.512,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-07,200.072,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-08,100.627,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-09,256.282,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-10,236.662,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-11,92.042,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2024-12,241.622,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2025-01,267.961,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2025-02,214.158,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2025-03,198.914,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2025-04,157.732,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2025-05,180.669,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2025-06,144.465,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2025-07,270.349,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Coke oven coke,Thousand tonnes,Poland,2025-08,264.475,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2008-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2009-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2010-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2011-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2012-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2013-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2014-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2015-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Peat,Thousand tonnes,Poland,2016-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2017-12,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2018-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2018-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2018-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2018-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2018-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Closing stocks on national territory,Oil shale and oil sands,Thousand tonnes,Poland,2018-06,0.000,,
